user_id,evm_address,sui_address,final_amount,chain_name,asset_name,tx_hash,status,timestamp
9446,0x77c9e49073d9830723195f3788570c2c36c97688,0xfc2ed24a4ea562350ae58725e441676b52dbfd651380d30faa2a348ed9518627,300.34320271,op,OP,0x54bae5240addd7fad26594e96d032ad71e6d1da1dd68a2075830ecea8d5870d4,success,2025-06-25T15:34:43.232942
11601,0x703e50af7e055c6c9ac83d72255caacd62400bca,0x0b9247a691b1e599a84d9bc8428a5b6fa0d48b6fe009d869e20058eb6a344903,256.93750394,op,OP,0xdc65e32717ce9c1207e1cb74faad436ca3e5c0cc5409d5c1e2759f5c81c92d86,success,2025-06-25T15:34:43.232972
10900,0xca667aba18905f723ca8301f5c3b1799253b9672,0x,148.51696726,op,OP,0xdbc7f4e15180e4ad45418a3fbd3f34c86e8b7673ccade65d1cac9cb3fb0d31ba,success,2025-06-25T15:34:43.232981
8152,0xd2c2ff91a988b086923ac8503839121699369f89,0x,102.66317832,op,OP,0x00edad28fe6a6d5982e8ffc87522f17412abf6a0d42285a7c0c338a8c3a10086,success,2025-06-25T15:34:43.232988
7224,0xb8fd5ae6906fa1991e86ea4f058842217490869a,0x869187ec806c6e8c57d515907e02c411003cd757a9f121398e2942d01f860387,50.06153227,op,OP,0xa097941e655cc536965ca5abb869ebe21876551595892b3301cde45ce5ab5383,success,2025-06-25T15:34:43.232994
9523,0x95861622f2a196952561e8e6125221c516500c8a,0xd2890c56fb548e4ac965c3f38e34d75baabab59317e610ddea66cf91ee40df64,50.05424164,op,OP,0x40bd1bc0cf815fd27531997e0b94103565f00b7eda60b444bcb8ab4b78d4cac9,success,2025-06-25T15:34:43.233001
9750,0x43a94f29947d6c76da7b439c09b634d1019e4147,0x,48.49534819,op,OP,0x1272af93ce7269217638ca5f34308f380d16d66255354cffd81eb38cc880055a,success,2025-06-25T15:34:43.233008
7488,0xf7eeb2246be1f071017b6cd5f35af0aab55586e6,0x49f77a65eceebe3b7504064f846e7e3a5d7b0febc49e04cce4553ec19b4ebfab,47.51386298,op,OP,0x927f40b8dc396f8217faba8e8551f8abbfa7fa829acac88e2ebd43c071205dfe,success,2025-06-25T15:34:43.233015
8183,0xb4dc4c7460c58e7652cd615675a1f707ebb67e9a,0xc0d88d4b2e2a17b3660934639d056205c37730b5b63ae88ebf3a23657178080e,32.14155399,op,OP,0x9194cc5330742d715a0c85da77d2747dd083cc270b0aac14e5683415c1f98537,success,2025-06-25T15:34:43.233021
7833,0xfae311f16cdb84c3a4c2e9b8ad429185905b4db6,0x,32.05454716,op,OP,0x05521eb382fee17daaf082bc828dcee02e7722175e14f0fb58914cb61ebea118,success,2025-06-25T15:34:43.233028
10480,0x32789448ed97a16252f7b4ec2eed99ae5be41096,0x54b0e6a741adb0938639563932b803328c8a06d1e4637445815e28e94c59fe0a,27.8047676,op,OP,0x83c08a0f9e2756185c10c0fa23147fced7f1f1a4c5310721909330ed5f9c337c,success,2025-06-25T15:34:43.233034
8194,0x22f2800faa98ef82552d54e21042cff449b75387,0x,20.75095278,op,OP,0x9afd9582b0f43c6d73570aa364ad99fb18bda2270a957dba7539a05e97c1669f,success,2025-06-25T15:34:43.233041
