user_id,evm_address,sui_address,final_amount,chain_name,asset_name,tx_hash,status,timestamp
13493,0x1c73b584146b042665ca146c58f1f20751968042,0x700b487a8718575959ea70b921cd2da9d92297819871dd9bc5fde3264650d541,10.59275736,sui,whUSDCeth,78jaY9wkxfXLeiRyfMHFMWMZ84FEvtKBosWinAB3TNja,success,2025-06-25T15:34:43.152936
13343,0x9e20071be98712bb3aa5e5f4fd748a152408a75f,0xa96157bd100153c94da161150c8e64c916e95324692ae1503051fed1e6e44b5a,9.56460968,sui,whUSDCeth,78nKnDLkp2vSXtZiGTtS1pxA3gZgJy2RoeYj6J3kC2mk,success,2025-06-25T15:34:43.152943
12920,0x,0x1df5c4f3bf3fc87a8c51b5e93a1bfe1f9ba0f0b0fbdf69c805bca199f3926d2b,8.5751754,sui,whUSDCeth,Eix8jaYZFUyfJJ8m6TGLszuaMhkp9cxP6XxuU6x7BbVm,success,2025-06-25T15:34:43.152950
7700,0xf84ecc462f2c27b1a561b27627a088a86f2df836,0xd1579a798dc09712306d320a9cbfbbb4ffe064bcec76278d817158599da6ab5c,7.4008361,sui,whUSDCeth,2o363YoM9MKe1zdF9pfRGTYZSdRvMhSkHCSGXMXTQpqw,success,2025-06-25T15:34:43.152956
7224,0xb8fd5ae6906fa1991e86ea4f058842217490869a,0x869187ec806c6e8c57d515907e02c411003cd757a9f121398e2942d01f860387,6.47246822,sui,whUSDCeth,7QmCfWfpWUvbD3g9ZpeDDhM6VfGYFmAiEXqXCai3irNY,success,2025-06-25T15:34:43.152963
7663,0xd3d32712a94f111077d0893847b47580c4d692c9,0xb0a219a9d7cbcc095ef5f7dd2502b589c54a1553a5c945dae7bd385e93239ddc,4.26826029,sui,whUSDCeth,EyUD2pAztnp7te3FERgE81FRtHMdSzFigAU6HzotLoAN,success,2025-06-25T15:34:43.152970
11383,0x,0x58a6a9f933f5b5030529541198f89a4e3a217ec81afc9b8f59b60424c9aef142,3.14844049,sui,whUSDCeth,EA2wuquaajH5NbyofKp5vjguV57yghcySpsSa2AKGGmD,success,2025-06-25T15:34:43.152977
13734,0x,0xa611f3a1974a04d4196fff45e45026c3135e4b0caf9f43be95aeb91238e9dfc8,2.76500227,sui,whUSDCeth,9TSqUZpjPcAZE7Lbjxe9XJDtLdaSeg4KRdqGZMcataxm,success,2025-06-25T15:34:43.152983
13966,0x09600cb153a34402fe44e0c78bcd3ab9899a1615,0x224a56aef1828143fb350de6d2947294b4730cf1d8c76f2ada8aca8724a3ca07,2.75227479,sui,whUSDCeth,CB2ZyjRQXYUZ8hbcZQH4nbM1mFaP2TY6j28bE7Ti2v6u,success,2025-06-25T15:34:43.152990
9250,0x4f8ab2cdbdd88e60c343d2dc81c358bfca0136c6,0x55b2d03e8e96d1d3a60c2352cbb74735abeeac9834d24498d7824469bf148609,2.67738185,sui,whUSDCeth,91z4LnXDJEnnA2dkugjd9jLwjw9baCwEEMKrsibPCaW9,success,2025-06-25T15:34:43.152997
8808,0x85b9d7c70335ec9c2a3d96e8c0251e857ac2896c,0x438dc782aec24301a19c6ad7840a8f314e34ef2f7dab263f83af97fd6c90e08d,2.18370815,sui,whUSDCeth,GsnFsY6f9VsES9c6u1wa8GK8Fiqmzt5S2yK7QXXoo7KC,success,2025-06-25T15:34:43.153004
9650,0x2b7fe3b17ad026253760e9d12a40e23d4c9948a8,0xaffd11d4ffed3d4a585f997b25bb08da5a06cfe4086f22264677a626cf9bef89,2.16122076,sui,whUSDCeth,CKxLdAetXjQmeN3qhFTCruia1YWBsb5ZxKffH2FNQTwt,success,2025-06-25T15:34:43.153010
13112,0xc65c762fc8a7e1618529c1e49ea3fe572dbdc40b,0x42739cce041f2409cac011d7a0d35492763f31590e62005f1cc6b848d4c2d17d,2.14627788,sui,whUSDCeth,5grKvxwoaanPm5mhCjTZ2GjoXpvhPma4U5Z7ozR28wso,success,2025-06-25T15:34:43.153017
13282,0x,0x0fee98a9523ec3f6fd39a13a3b456fde6a78c6e63c45d1d3c93f12b02831daba,1.44363056,sui,whUSDCeth,HXsdfFy87poZibrGcYn4XumpXoghAU9iRYSm3f5GR8uD,success,2025-06-25T15:34:43.153024
12617,0x,0x2c4b466c6f47688b4052f7d284c5af27b5c06cff838a6f2ddbf3484d8a37aeaf,1.39352992,sui,whUSDCeth,7emb5HSUeFZK95s8v9PWzmaRhRoggUGk7PrtuHetxDSK,success,2025-06-25T15:34:43.153030
11447,0x,0xb751fc3ab74a5f017f46549843c5a51078d7887b1d66b88c92d4bf13d0239c0d,1.27718795,sui,whUSDCeth,28hjSFnRAAXAoF2NvR6o97z7fuXKPnpQF1QzAeUtTKPW,success,2025-06-25T15:34:43.153036
62,0x,0x1869bdc15fc7a529b52b6bf9aad9fe2d1743fe42028273e4afb325632bbb8cfb,1.23425608,sui,whUSDCeth,Cs2kAXmWcKjEbDWJbG7HJxBVTUGHbs9eEcMVRMAPfigH,success,2025-06-25T15:34:43.153042
11140,0x,0x645cbcd0576a9dda0ece2d4146804431971c844c74e9fc9747444e5953e306b8,1.18909246,sui,whUSDCeth,3uAWUMQbbwmsd77eaVcGHci2rdKKpjn6hC2PYqC92vby,success,2025-06-25T15:34:43.153048
12952,0xf8ec019924ef9ba253371ce229728c752ee1668d,0x76a01a98948d6eb2cc7a96b429f6c22ced4860f8063da18985b28b6dffffaa91,1.11972782,sui,whUSDCeth,83NnXLdXn66mm3cHNQSUVpJV8o1pkEHdsRHqa9nQgEN,success,2025-06-25T15:34:43.153054
8819,0x813ce1ad36a28aaff1fe0750db4eb65a7d722a61,0x352fc553dccea4a6a2c69539ea05129dbf1dd29ba8e04953789578b80a749f4b,1.09172991,sui,whUSDCeth,2ig2m6VCZfScH4GL1FNv5F4nTmsAZ3cGXqhsgsxq3LfJ,success,2025-06-25T15:34:43.153061
11843,0x,0x2442220ded018ef7bb19241f7837a7e56b4d9d8f35a7bd52e6515f96a457b12a,1.0858259,sui,whUSDCeth,HxEqctrQ3qk1AqJx39HpfYFFiNnVtutDqhZdaX6TLDLd,success,2025-06-25T15:34:43.153068
13260,0x,0x2dd97d477a42497e07bac601632d49d38545457f04cbb400460b1687988096d9,1.07592724,sui,whUSDCeth,92h2j1Dcv5wZRFsUmkHJYwbSyw44ycojnbWcAewePNy8,success,2025-06-25T15:34:43.153116
6,0x0e40519af01985208114ffac4441b9b13218572f,0x57052aa443706c3492f7214495f59a2ec71efcf50241b3023ce4278eab1dad30,1.07194352,sui,whUSDCeth,3EZ6moFVpys6Fjs69FXFp9sGa1MgAriXVs84u3tnL3wt,success,2025-06-25T15:34:43.153125
7316,0xa788e0586409fa4eaf986e24604003adaa3dcc9d,0xaac9f375f42bf6f2d9def4cb393f7b3090dacd69e6317787375d4035bf66b7b5,1.05872434,sui,whUSDCeth,4XQp5HghxfEpwHmyvz5dKbP7qwhhmDmsr83tKFmx2Rko,success,2025-06-25T15:34:43.153132
12124,0x,0x4b6e3ccda339248d4f1250968d37b0880092dfedc9ef62878eae041cfb7d1cd2,0.84379329,sui,whUSDCeth,23rhjk3DRR4RhyrYNzejg8Vv6bdsnBe8mrgRPdubFQCi,success,2025-06-25T15:34:43.153139
13763,0xe2acac86d4f1702a6b179794ef3c8953e6d579c8,0x5bf70dad4a7676e4258c979b39ab245c573a0403a07e402ea1a44f15a249549d,0.6764398,sui,whUSDCeth,8SdMz3dQWxocnWNcxdhTY1izbpBPTBks9q2GzNs5NdAn,success,2025-06-25T15:34:43.153146
7640,0x5da68351bd082abda73e42ac981db51d9364fe69,0x2433cda035c0c27422532e9873697215e3e0f0349c2a7b1b4e5099e09b38ae12,0.59034102,sui,whUSDCeth,3jW4AquYgjsHcytJFBuAevw8x393WcanG5mNodP1SBpx,success,2025-06-25T15:34:43.153152
13716,0x,0x86a2818f092b8acf94c9314214b631deff1eec6589bc0954ad9d2a1bd350100e,0.50646336,sui,whUSDCeth,H3Dp2vqaNuQ96GWgGz7YmfJFFR4gkwiefZzhNbwnbU6Q,success,2025-06-25T15:34:43.153159
8916,0xa82082380585489b0456e15343c23809bc334709,0x051aaa99d5f10351cd4623494b676b4b2cd7d21f685b223a03b6885f28a7329d,0.48683894,sui,whUSDCeth,DnKRw9mjcKiKtkhKPeLod5KnMrU7CzYFWYYw8DG19HtQ,success,2025-06-25T15:34:43.153165
11829,0x,0x3cc95fc5a010c0c861e105b9395d6b06d08e12a57fff933dcbdf393c4ac830e6,0.46517955,sui,whUSDCeth,2hnJkoRGwVj3e6kCM37WaWnLnaQafj2pzRYjJkShkiLj,success,2025-06-25T15:34:43.153172
11085,0x7af79a72fc5965d0bab1f17f1dea07db51f5d11d,0x215e6376d2383ae8d1ba7026659a7069d864c0c6bccc426db418203be5ead1c5,0.42760708,sui,whUSDCeth,ApJ8F51n5hu5urX7JLbZbVnmYdBEQQDcHEYS2M7vBjox,success,2025-06-25T15:34:43.153178
120,0x1aa5ef6233f209927861b61085074767ce94c18c,0x868002f17a085e29ae3ce96429e8aac31c8b58ecd7c7a224ddffaf94967ad47b,0.32838578,sui,whUSDCeth,22VcDpV6idtKpZ165z8Pyg8WKCV79RnSRXH9knfumdbX,success,2025-06-25T15:34:43.153185
8813,0xb8b9af5b006fb23c245d34dfb21c94bc77e21c1b,0x2141d45a7db5313ebd640ea556ce8b6259a1a773776039c028fce9e335d8992c,0.28501592,sui,whUSDCeth,BN19ahqxwm8bhndywB1DZH66Pj41g4GBRVZ2EZscFGNq,success,2025-06-25T15:34:43.153192
7570,0x,0xbab6a20d676b8f23d1130bf0bdef619a3870742763757de925597f00bf44cb3a,0.28458192,sui,whUSDCeth,CU3wF32vjPVvLaRbZftxpcAtfYJDDCK8rFF4qyAhQVwq,success,2025-06-25T15:34:43.153199
8442,0x3842dc8b016900bfa274150f6a3d7577a51266e6,0x0b47041dcfaf4f0bd0bce5dca2cb29e8bbca999af882c0f257a58dc3e46039c7,0.26837922,sui,whUSDCeth,CZ2SwiAfgBFLbsDfXo7ezMCW33i5zCF2j821ewYNLXir,success,2025-06-25T15:34:43.153205
11649,0x,0xafba89904540d81b263cf0f165fd53664093bd509c2a39c12633e908ed3d6090,0.14892505,sui,whUSDCeth,DTtJuksJuNaW9RMh8fXkAv3zDV4eDaGWWjgw4jTYMRdx,success,2025-06-25T15:34:43.153212
9146,0x3e9bbac4fdd82f1ed910fb806a407a8abb1bc195,0x19a1d7ab56900d40d8f71b3cba2f115ec44d8d1e21291f235977b99ab31c4c6b,0.11868153,sui,whUSDCeth,6Q9tvBNGRtRmqfHqWr2jfL5J6JzuHCo2B6xE6XrmKc2s,success,2025-06-25T15:34:43.153218
7980,0x,0xc16f16458d8bfb4a5262202b6bfec05487bfefa319977e9e458db7f06d73f959,0.11232624,sui,whUSDCeth,8N9QrAsJ8YxgQSdDKQV2snZf1egnDTwx29WEBNoCBmrz,success,2025-06-25T15:34:43.153225
13603,0x,0x23001f62a06173652c626574d6befbfecfb5e210608fa18f3d7880933ecfd825,0.09503413,sui,whUSDCeth,2urPtGB7X2wcLmNfmqbUGpyUghZFPMBZitHfXCvP1aKb,success,2025-06-25T15:34:43.153231
8535,0xc56d45fe1f8b9be53d75a636863d14fed9e37da1,0xc9ae31a7467d9635cee310960a7f73ac31483425ec5f5c1be617a6fd0f9591b7,0.06786822,sui,whUSDCeth,2Ck8gA61esLQMSPfCDF7pU5jfj3owDKCK8KZbejgFuMr,success,2025-06-25T15:34:43.153237
13860,0xf7b108b75791c11cb56b6938d9efc8f293ff4d9e,0xeb88b4434a077cc9a4083247f081e6959950aa8b74ba69b58def6a0b5a4514fb,0.05724507,sui,whUSDCeth,428A8HZLVeW3mWhJMYnZ5Wb582UEoQxgybQSo1Dx6LoC,success,2025-06-25T15:34:43.153244
9887,0x3db5b9f2cef6bea8a401dff1fdd3cfc6075d693c,0x60fe32f637475f203b0284a39b4f9a4310b3fc527eeda0799c5f6faf2e4c5ffd,0.04368608,sui,whUSDCeth,5EPJjyZFkeZ1gpy9W8JvCi3hgfayZaVF8CT43UtchrN9,success,2025-06-25T15:34:43.153250
11788,0x938bc7ec8a30aed3cad4af5955b45f1b323e495c,0x375f73e23304df140a16c6c42d8e094ea15eb05aae36e83e31342fa612f5c4c2,0.03586309,sui,whUSDCeth,2ZPr3mJw4hEf7vL3kA93grWdwnSWKCTdM38sYccPJJHf,success,2025-06-25T15:34:43.153256
7512,0x,0x2e7cb1144ae8fc589b56cb4694ad9707b68f134e5cc0153a56c20ad11dda28db,0.02432326,sui,whUSDCeth,9iHmbDNFwC8r9KzpZq4uVF2EU3WERvofwdQGbUUoDaws,success,2025-06-25T15:34:43.153263
9996,0x,0xb5d1257ef11546308d62914169799a7dab272c146cfca0a518376357e9f3eac8,0.01019896,sui,whUSDCeth,MCZUtNm6BKJded4jzfM7pCcBtiWX4D6V4ugrcbbw5bS,success,2025-06-25T15:34:43.153269
10552,0x3f1e4a5352cd1487ab7901e77b575f4a44d23f96,0x6016c277b6e335e2b8f892552a409852a00ccc91586bd0002900b3d2af1f06e7,0.00964518,sui,whUSDCeth,7GT8B4i5ii4Pz888YLWGMow2j2oLa5W5z5EHedty4ALM,success,2025-06-25T15:34:43.153275
11208,0x744aaaf02b1e9084bd127bc687ef9d7ebf9bb8e9,0xe1939c40da851372ddbdc6be66245ec09842eb5494f8ba6b1339cb6bbd483262,0.00841887,sui,whUSDCeth,8VvzKTyQeSWw3D4xkFzrkNA7NmSkUQjKnYUfhxN8coyc,success,2025-06-25T15:34:43.153281
7555,0x1772ef83b2279a672154476c8facd9f2196d8dee,0x6cf612a3734788c70753a6a5c97510831ac3e89f8c050d5e5531f072a659c42c,0.00766197,sui,whUSDCeth,9uLLHEF5Upmwz4M6GLBWvezNkmYSV817baRNtBJfhC3Q,success,2025-06-25T15:34:43.153288
11033,0x02e05008c9a035e527c419e7f134e18cc2330a1a,0x7004970c5d2f6c4a6d3b570637defb401821103015eef3ea8c1a567db6de236c,0.00544152,sui,whUSDCeth,9eoMrNxXstvDa71bTm7vvav7iUUrk9nFSB59kq5i6Mwd,success,2025-06-25T15:34:43.153294
13011,0x,0xc2d7d99315ecc0a8080266f84c8e7b31b49ce6bca1c56cef19fcc57d64a860af,0.0051145,sui,whUSDCeth,62rwWJ1Sx1MGcX3g2c5LyBBhn9uDmjma11y3u7JedKsN,success,2025-06-25T15:34:43.153300
10218,0x446718e1d4d3a3e2ce863be166551820d0520fc3,0xa919d43ae190949b45f4f41ddc6fa580850db5dcaac928339b004639c16892ad,0.0039945,sui,whUSDCeth,A8j8ewnFjxDGbSmyrsDV6tVdYDoY5VikFNz6S4x2B4q1,success,2025-06-25T15:34:43.153306
7525,0x55e91141a55202d3fc10d9a0106d1ee453b999eb,0xab246d1801249b12a61052fd17ea60de40e106a083fa0e5f11c6c4551c0de8dc,0.00356291,sui,whUSDCeth,FumADdXXCFKMv8npazQrJYK7qztPrDALaq3nDwT9BuwA,success,2025-06-25T15:34:43.153313
12243,0x54a044b015a1209ad8111bf4e3a18b3cfc2eec11,0x849ddf5e5ed837805638339f7ac8e807bc3a19f63357409b8dbdcd62b1d4d504,0.0032536,sui,whUSDCeth,BqFjR8us1x2Yp5ND9nBNspmfqEZB92WviDqBiiJmVrm3,success,2025-06-25T15:34:43.153319
10545,0x5353d57398a1d5cc3f715df0a365d4b5f2a4044b,0xef6c6e3748e3d4647f7c4d129930a7f6e4c6a1b67f6a9a0dd0a04d793aeef5ae,0.00303646,sui,whUSDCeth,BZmMhmho3VwJp1yrR4rpWnT68Kp12Mivs28Z5vjxjYvQ,success,2025-06-25T15:34:43.153326
9063,0xd07e20a52b71ce9c911385d04c79a2418bf04502,0xa681ebcd13c3da712b2f9c78b6ee2a5d6884bcffe64aae9e1a1be292117c186c,0.00187987,sui,whUSDCeth,BDc7CQrvZ6irWgWrWgmWfcrogE3rvASaKswCiXjthFJx,success,2025-06-25T15:34:43.153332
9586,0x2283204f5f9df394446d605d7dd4bf85d8532cdc,0x5d8ffd331364d28b148f2a574b69c76c6ebd996f47b7ace5869d0f12e2765313,0.00124656,sui,whUSDCeth,7tri4uw8igPtcoCrmp933HXos7A6TPn3UzTg8YzAL3Zx,success,2025-06-25T15:34:43.153339
7766,0x,0xd7bfa48299c3a3a5394ca3da4809fc1a7665b8c81af7690126a3827e6c1dc366,0.00050392,sui,whUSDCeth,yZyhmcnMMf48GUSp6dbyPxRyfyq82TZ67sDPZ1GLpTp,success,2025-06-25T15:34:43.153346
13569,0x,0x1ba0ce42296ea7e509f978eaf9604b0754d7821abb7e4f4b44ccbe9e4ef89cc6,0.00012679,sui,whUSDCeth,5cbdjKcD61YKxjRZpvJ5g21ZApkJHS6r5QdfVGXvoGpy,success,2025-06-25T15:34:43.153351
13890,0xbf5ff66c3e9590969100891ab41edad5ff84e094,0x744f84060976d00c4d595261c46a29b029349afd2d0b1bec88c2bb9362ea57ea,3.209e-05,sui,whUSDCeth,EqJSXwCU8G4odEUQLzUV1AW3pBak1nyg94ooee8iyHmZ,success,2025-06-25T15:34:43.153357
7921,0xad2e6380ccbe76e301bc17a2621565e6b43ad444,0x6e448c5b3e503bce8d852080538e1e9795471cd2ddff7c9c8968c4af825f0c33,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153364
8528,0x64775294bb330f58d2451d228a9d8bdf490f6e74,0x657a761d5a44378eaaa0b9b4914d19ba3f5971b29978f6ecedbab1eab3d09e51,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153371
12281,0x,0x6337ac40165476583fb24192f0a1191f992a248562c41e8c74829cd520b113c4,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153377
12282,0x,0xb20651cf78a83af2d2946dcb5f354214b1c32f3332cb1fe961eca948dfc9478b,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153383
12283,0x,0x172723dacf14e16d089b3dd7ead0364e6cf42363d3e5c99b1e6118e4a21651ac,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153389
12284,0x,0x0c108d536028c516dbbdf9506acd08374df21ca9247e097c20e45f6a00753eb9,1e-08,sui,whUSDCeth,,success,2025-06-25T15:34:43.153395
